CustomerID,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE,LOG_REVENUE,CUSTOMER_LIFETIME_VALUE,ORDER_FREQUENCY
58828,-0.7785079274512317,-0.8012874644142283,124.83,11.98,3.99,2021-03-04,2021-04-01,9.33,207,0,0,0,3,0,0,0,0.0,0.0,0.0,374.48,0.0,0.0,0.0,3,0,0,0,374.48,0.0,0.0,0.0,0,2,1,0,0.0,336.99,37.49,0.0,5.928205207468791,1.8003846153846155,0.10344827586206896
59017,-0.7785079274512317,-0.8018966881643474,124.53,10.98,3.66,2019-07-19,2021-04-01,207.33,207,0,0,0,2,1,0,0,0.0,0.0,0.0,184.58,189.0,0.0,0.0,2,0,1,0,184.58,0.0,189.0,0.0,0,0,1,2,0.0,0.0,189.0,184.58,5.925805398301708,1.7960576923076923,0.004815409309791332
59119,-0.620761954146962,-0.8022960681783142,74.6,4.99,1.0,2021-03-31,2021-04-01,0.2,207,0,0,4,1,0,0,0,0.0,0.0,303.0,69.99,0.0,0.0,0.0,1,0,0,4,69.99,0.0,0.0,303.0,0,4,1,0,0.0,303.0,69.99,0.0,5.924229059089152,1.793221153846154,2.5
59361,-0.7785079274512317,-0.8033249794007375,123.82,15.97,5.32,2020-02-05,2021-04-01,140.33,207,0,1,1,1,0,0,0,0.0,163.49,90.49,117.49,0.0,0.0,0.0,2,0,0,1,207.98,0.0,0.0,163.49,1,0,1,1,163.49,0.0,117.49,90.49,5.920156497663592,1.7859134615384618,0.0071090047393364926
59476,-0.7785079274512317,-0.8036634370396926,123.66,15.97,5.32,2021-02-08,2021-04-01,17.33,207,1,0,0,1,1,0,0,104.99,0.0,0.0,90.99,174.99,0.0,0.0,1,1,1,0,90.99,104.99,174.99,0.0,1,2,0,0,90.99,279.98,0.0,0.0,5.918813205859861,1.7835096153846155,0.05660377358490566
59497,-0.6996349407990968,-0.8036702061924716,92.74,21.96,5.49,2020-05-14,2021-04-01,80.5,207,0,1,1,2,0,0,0,0.0,88.99,145.99,135.98,0.0,0.0,0.0,1,2,1,0,74.99,206.98,88.99,0.0,2,0,0,2,234.98,0.0,0.0,135.98,5.918786321609996,1.7834615384615384,0.01238390092879257
59612,-0.9362539007555013,-0.8043200448592652,370.0,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,1,0,0,0,370.0,0.0,0.0,0.0,0,1,0,0,0.0,370.0,0.0,0.0,5.916202062607435,1.7788461538461537,1.0
59701,-0.5418889674948272,-0.8043335831648235,61.66,13.98,2.33,2019-06-08,2021-04-01,110.5,207,1,3,0,1,0,1,0,26.0,187.98,0.0,120.0,0.0,36.0,0.0,2,1,2,1,204.99,36.0,73.99,55.0,1,4,1,0,55.0,194.98,120.0,0.0,5.916148152798533,1.77875,0.009036144578313253
59730,-0.6996349407990968,-0.8043403523176026,92.49,14.97,3.74,2020-06-18,2021-04-01,71.75,207,1,0,0,3,0,0,0,189.99,0.0,0.0,179.98,0.0,0.0,0.0,1,1,1,1,95.0,54.99,29.99,189.99,0,1,3,0,0.0,95.0,274.97,0.0,5.916121196804191,1.7787019230769232,0.013888888888888888
59831,-0.7785079274512317,-0.8048818845399306,123.06,16.97,5.66,2019-10-22,2021-04-01,175.67,207,0,1,0,2,0,0,0,0.0,114.99,0.0,254.18,0.0,0.0,0.0,2,0,1,0,254.18,0.0,114.99,0.0,1,0,1,1,117.99,0.0,114.99,136.19,5.913962359578552,1.7748557692307694,0.005681818181818182
59989,-0.620761954146962,-0.8053624943872467,73.69,19.96,3.99,2020-06-15,2021-04-01,58.0,207,2,2,0,1,0,0,0,258.48,64.99,0.0,44.99,0.0,0.0,0.0,1,1,1,2,44.99,189.49,68.99,64.99,1,3,1,0,68.99,109.98,189.49,0.0,5.912042480130491,1.7714423076923076,0.01718213058419244
59995,-0.8573809141033665,-0.8054166476094796,184.19,11.98,5.99,2021-04-01,2021-04-01,0.0,207,0,0,0,2,0,0,0,0.0,0.0,0.0,368.38,0.0,0.0,0.0,2,0,0,0,368.38,0.0,0.0,0.0,0,0,2,0,0.0,0.0,368.38,0.0,5.911825924447765,1.7710576923076924,2.0
60073,-0.8573809141033665,-0.8056806445678645,184.0,5.99,3.0,2017-01-17,2021-04-01,767.5,207,0,1,0,1,0,0,0,0.0,334.0,0.0,33.99,0.0,0.0,0.0,1,0,1,0,33.99,0.0,334.0,0.0,0,1,0,1,0.0,33.99,0.0,334.0,5.9107695434023055,1.7691826923076923,0.0013020833333333333
60251,-0.8573809141033665,-0.8063643289985536,183.49,10.98,5.49,2021-02-09,2021-04-01,25.5,207,0,1,0,1,0,0,0,0.0,268.99,0.0,97.99,0.0,0.0,0.0,1,1,0,0,97.99,268.99,0.0,0.0,1,0,1,0,268.99,0.0,97.99,0.0,5.908028588865948,1.7643269230769232,0.038461538461538464
60498,-0.5418889674948272,-0.8071292432625918,60.98,25.95,4.33,2020-04-03,2021-04-01,60.5,207,0,1,0,3,2,0,0,0.0,29.39,0.0,265.88,70.58,0.0,0.0,4,1,0,1,209.97,29.39,0.0,126.49,0,3,2,1,0.0,99.97,139.39,126.49,5.904953045160004,1.7588942307692308,0.016483516483516484
60548,-0.620761954146962,-0.8073864710681977,73.09,16.97,3.39,2019-11-26,2021-04-01,98.4,207,0,1,0,4,0,0,0,0.0,44.49,0.0,320.98,0.0,0.0,0.0,3,0,1,1,179.99,0.0,140.99,44.49,0,0,5,0,0.0,0.0,365.47,0.0,5.903916662587558,1.7570673076923078,0.010141987829614604
60945,-0.7785079274512317,-0.8086658409434477,121.19,9.98,3.33,2021-01-17,2021-04-01,24.67,207,0,0,0,2,0,0,1,0.0,0.0,0.0,237.09,0.0,0.0,126.49,2,0,1,0,237.09,0.0,126.49,0.0,0,2,1,0,0.0,237.09,126.49,0.0,5.898746006104775,1.7479807692307692,0.04
61310,-0.3841429941905575,-0.8097556745408828,45.25,21.97,2.75,2020-10-21,2021-04-01,20.25,207,0,2,1,5,0,0,0,0.0,96.19,96.99,168.79,0.0,0.0,0.0,5,0,1,2,168.79,0.0,96.99,96.19,0,1,2,5,0.0,96.99,96.19,168.79,5.8943201862214964,1.7402403846153847,0.049079754601226995
61370,-0.6996349407990968,-0.8101550545548498,90.35,10.98,2.75,2021-01-19,2021-04-01,18.0,207,0,1,0,1,1,0,1,0.0,40.09,0.0,21.29,150.0,0.0,150.0,1,0,2,1,21.29,0.0,190.09,150.0,0,0,3,1,0.0,0.0,340.09,21.29,5.892693385007961,1.7374038461538461,0.0547945205479452
61414,-0.7785079274512317,-0.8104122823604556,120.33,2.0,0.67,2018-09-15,2021-04-01,309.67,207,0,0,0,1,0,2,0,0.0,0.0,0.0,165.0,0.0,196.0,0.0,1,1,0,1,165.0,80.0,0.0,116.0,0,0,2,1,0.0,0.0,281.0,80.0,5.8916442118257715,1.7355769230769231,0.0032258064516129032
61417,-0.7785079274512317,-0.8104190515132347,120.33,4.99,1.66,2021-04-01,2021-04-01,0.0,207,0,0,0,3,0,0,0,0.0,0.0,0.0,360.99,0.0,0.0,0.0,3,0,0,0,360.99,0.0,0.0,0.0,0,0,3,0,0.0,0.0,360.99,0.0,5.891616587134821,1.7355288461538463,3.0
61586,-0.6996349407990968,-0.8108387389855388,90.09,17.97,4.49,2021-03-17,2021-04-01,3.75,207,0,0,1,3,0,0,0,0.0,0.0,133.19,227.18,0.0,0.0,0.0,2,0,2,0,193.19,0.0,167.18,0.0,0,3,0,1,0.0,227.18,0.0,133.19,5.8899023641979,1.732548076923077,0.25
62057,-0.6996349407990968,-0.8123211834441618,89.55,13.98,3.5,2017-11-09,2021-04-01,309.75,207,0,0,0,3,0,0,1,0.0,0.0,0.0,276.18,0.0,0.0,82.0,1,1,1,1,85.19,100.99,90.0,82.0,1,1,1,1,90.0,82.0,100.99,85.19,5.88382365559059,1.7220192307692308,0.0032258064516129032
62419,-0.620761954146962,-0.8136953214583194,71.23,28.95,5.79,2020-04-29,2021-04-01,67.4,207,1,1,1,1,1,0,0,74.99,74.99,104.99,36.19,64.99,0.0,0.0,2,0,0,3,101.18,0.0,0.0,254.97,0,0,3,2,0.0,0.0,176.17,179.98,5.878155861600981,1.7122596153846152,0.014792899408284023
62430,-0.620761954146962,-0.813742705527773,71.22,11.98,2.4,2017-05-15,2021-04-01,283.4,207,1,2,0,2,0,0,0,120.0,94.99,0.0,141.09,0.0,0.0,0.0,1,4,0,0,121.09,234.99,0.0,0.0,0,1,2,2,0.0,20.0,141.09,194.99,5.877959846311161,1.7119230769230769,0.003526093088857546
62508,-0.7785079274512317,-0.8138103970555639,118.66,10.98,3.66,2020-01-11,2021-04-01,148.67,207,0,0,1,1,0,1,0,0.0,0.0,159.99,99.99,0.0,96.0,0.0,1,1,0,1,99.99,96.0,0.0,159.99,0,0,2,1,0.0,0.0,195.99,159.99,5.877679757801362,1.7114423076923078,0.006711409395973154
62626,-0.4630159808426923,-0.8143519292778919,50.74,9.98,1.43,2020-12-27,2021-04-01,13.57,207,0,0,0,2,0,0,5,0.0,0.0,0.0,57.19,0.0,0.0,297.99,4,0,0,3,116.18,0.0,0.0,239.0,0,0,3,4,0.0,0.0,239.0,116.18,5.87543622104786,1.707596153846154,0.07291666666666667
62672,-0.6996349407990968,-0.8144737740279158,88.75,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,4,0,0,0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,4,0,0,0,355.0,0.0,0.0,0.0,4,0,0,0,355.0,0.0,0.0,0.0,5.87493073085203,1.7067307692307692,4.0
62842,-0.30527000753842265,-0.8147851550557544,39.39,28.94,3.22,2021-03-08,2021-04-01,2.67,207,2,0,0,3,0,4,0,57.38,0.0,0.0,53.18,0.0,243.98,0.0,3,1,0,5,53.18,20.19,0.0,281.17,0,3,2,4,0.0,129.58,151.59,73.37,5.87363776049454,1.704519230769231,0.36
62940,-0.6996349407990968,-0.815164227611384,88.5,9.98,2.5,2021-01-08,2021-04-01,20.75,207,0,0,0,1,3,0,0,0.0,0.0,0.0,80.0,273.98,0.0,0.0,3,1,0,0,309.99,43.99,0.0,0.0,0,4,0,0,0.0,353.98,0.0,0.0,5.8720614498602,1.7018269230769232,0.047619047619047616
63144,-0.6996349407990968,-0.8158546811948523,88.24,19.96,4.99,2020-08-14,2021-04-01,57.5,207,0,0,1,1,2,0,0,0.0,0.0,85.99,27.49,239.48,0.0,0.0,1,2,1,0,27.49,221.48,103.99,0.0,0,1,2,1,0.0,27.49,239.48,85.99,5.86918391239915,1.6969230769230768,0.017316017316017316
63162,-0.6996349407990968,-0.8159900642504343,88.19,19.96,4.99,2020-09-28,2021-04-01,46.25,207,1,0,0,1,0,1,1,104.99,0.0,0.0,36.19,0.0,104.99,106.59,3,0,0,1,247.77,0.0,0.0,104.99,0,1,3,0,0.0,104.99,247.77,0.0,5.868618717109136,1.6959615384615385,0.021505376344086023
63365,-0.620761954146962,-0.8167888242783682,70.32,9.98,2.0,2021-03-22,2021-04-01,2.0,207,4,0,0,1,0,0,0,156.19,0.0,0.0,195.39,0.0,0.0,0.0,1,0,4,0,195.39,0.0,156.19,0.0,0,0,5,0,0.0,0.0,351.58,0.0,5.865277546857597,1.6902884615384615,0.45454545454545453
63533,-0.7785079274512317,-0.8172017425978932,116.99,16.97,5.66,2019-11-24,2021-04-01,164.67,207,0,0,0,2,0,0,1,0.0,0.0,0.0,170.98,0.0,0.0,179.99,1,1,0,1,115.99,54.99,0.0,179.99,0,1,1,1,0.0,54.99,179.99,115.99,5.863545944693319,1.6873557692307695,0.006060606060606061
63974,-0.7785079274512317,-0.8184878816259223,116.36,15.97,5.32,2020-09-13,2021-04-01,66.67,207,0,1,0,1,0,0,1,0.0,145.99,0.0,58.09,0.0,0.0,144.99,1,2,0,0,58.09,290.98,0.0,0.0,0,0,2,1,0.0,0.0,204.08,144.99,5.858133134486126,1.6782211538461538,0.014925373134328358
64014,-0.8573809141033665,-0.8185420348481551,174.5,4.99,2.5,2017-06-22,2021-04-01,689.5,207,0,0,0,2,0,0,0,0.0,0.0,0.0,348.99,0.0,0.0,0.0,1,0,1,0,300.0,0.0,48.99,0.0,0,1,1,0,0.0,300.0,48.99,0.0,5.857904582646717,1.6778365384615386,0.0014492753623188406
64105,-0.8573809141033665,-0.8188195701120983,174.29,10.98,5.49,2021-01-20,2021-04-01,35.5,207,0,0,1,1,0,0,0,0.0,0.0,179.99,168.59,0.0,0.0,0.0,1,0,1,0,168.59,0.0,179.99,0.0,0,0,1,1,0.0,0.0,168.59,179.99,5.856732433906941,1.6758653846153846,0.027777777777777776
64185,-0.7785079274512317,-0.8190903362232622,116.06,10.98,3.66,2020-12-05,2021-04-01,39.0,207,0,1,0,1,0,1,0,0.0,55.0,0.0,173.19,0.0,119.99,0.0,2,0,0,1,293.18,0.0,0.0,55.0,0,0,2,1,0.0,0.0,174.99,173.19,5.855587548556628,1.6739423076923077,0.025423728813559324
64218,-0.9362539007555013,-0.8192121809732861,348.0,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,1,0,0,0,348.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,348.0,5.855071922202427,1.6730769230769231,1.0
64276,-0.7785079274512317,-0.8192324884316233,115.99,14.97,4.99,2021-02-06,2021-04-01,18.0,207,0,0,0,2,0,1,0,0.0,0.0,0.0,192.98,0.0,154.99,0.0,2,1,0,0,192.98,154.99,0.0,0.0,0,1,1,1,0.0,154.99,154.99,37.99,5.854985958622278,1.6729326923076924,0.05454545454545454
64687,-0.5418889674948272,-0.8206607796680135,57.64,20.96,3.49,2019-08-08,2021-04-01,100.33,207,0,1,0,4,0,1,0,0.0,99.99,0.0,191.38,0.0,54.49,0.0,4,1,1,0,227.38,63.99,54.49,0.0,0,1,2,3,0.0,99.99,118.48,127.39,5.84892124032244,1.6627884615384616,0.009950248756218905
64980,-0.6996349407990968,-0.82151369291818,86.15,6.0,1.5,2021-01-09,2021-04-01,20.5,207,0,0,0,3,0,1,0,0.0,0.0,0.0,124.6,0.0,220.0,0.0,3,1,0,0,124.6,220.0,0.0,0.0,0,3,1,0,0.0,124.6,220.0,0.0,5.845282036929901,1.6567307692307693,0.04819277108433735
65012,-0.4630159808426923,-0.8216219993626457,49.21,30.94,4.42,2016-06-03,2021-04-01,251.86,207,1,0,1,1,2,1,1,38.99,0.0,73.99,36.49,124.98,40.0,29.99,3,2,2,0,137.47,93.99,112.98,0.0,0,0,3,4,0.0,0.0,164.98,179.46,5.844818966766497,1.6559615384615385,0.003968253968253968
65549,-0.7785079274512317,-0.8232872109463044,113.99,11.98,3.99,2021-03-01,2021-04-01,10.33,207,2,0,0,1,0,0,0,241.98,0.0,0.0,100.0,0.0,0.0,0.0,2,1,0,0,160.99,180.99,0.0,0.0,0,1,0,2,0.0,100.0,0.0,241.98,5.837672136428001,1.6441346153846155,0.09375
65968,-0.6996349407990968,-0.8246342723493454,85.0,4.99,1.25,2021-01-29,2021-04-01,15.5,207,0,0,0,2,2,0,0,0.0,0.0,0.0,84.99,255.0,0.0,0.0,2,0,0,2,84.99,0.0,0.0,255.0,0,2,0,2,0.0,255.0,0.0,84.99,5.831853151340319,1.6345673076923077,0.06349206349206349
66109,-0.620761954146962,-0.8250674981272077,67.87,28.95,5.79,2020-06-28,2021-04-01,55.4,207,2,0,1,1,0,0,1,149.18,0.0,45.19,57.99,0.0,0.0,86.99,2,1,0,2,114.98,92.19,0.0,132.18,0,1,3,1,0.0,92.19,189.17,57.99,5.829974499893961,1.6314903846153848,0.017985611510791366
66175,-0.8573809141033665,-0.8253111876272554,169.5,5.99,3.0,2021-04-01,2021-04-01,0.0,207,0,0,0,2,0,0,0,0.0,0.0,0.0,338.99,0.0,0.0,0.0,2,0,0,0,338.99,0.0,0.0,0.0,0,0,2,0,0.0,0.0,338.99,0.0,5.828916205412967,1.6297596153846154,2.0
66210,-0.8573809141033665,-0.8253179567800345,169.49,10.98,5.49,2021-02-26,2021-04-01,17.0,207,0,0,0,1,1,0,0,0.0,0.0,0.0,81.99,256.99,0.0,0.0,1,0,0,1,81.99,0.0,0.0,256.99,2,0,0,0,338.98,0.0,0.0,0.0,5.828886792350624,1.6297115384615386,0.05714285714285714
66224,-0.6996349407990968,-0.8253247259328136,84.74,15.97,3.99,2020-04-03,2021-04-01,90.75,207,2,0,0,1,1,0,0,168.99,0.0,0.0,89.99,79.99,0.0,0.0,2,0,2,0,169.98,0.0,168.99,0.0,0,3,1,0,0.0,248.98,89.99,0.0,5.828857378423127,1.6296634615384618,0.01098901098901099
66294,-0.8573809141033665,-0.8256496452662104,169.25,4.99,2.5,2020-12-30,2021-04-01,46.0,207,0,0,1,1,0,0,0,0.0,0.0,230.0,108.49,0.0,0.0,0.0,1,0,0,1,108.49,0.0,0.0,230.0,0,1,0,1,0.0,108.49,0.0,230.0,5.82744449148394,1.6273557692307692,0.021505376344086023
66409,-0.6996349407990968,-0.8259948720579445,84.5,11.98,3.0,2019-09-14,2021-04-01,141.25,207,0,0,0,3,0,1,0,0.0,0.0,0.0,236.99,0.0,100.99,0.0,3,1,0,0,236.99,100.99,0.0,0.0,3,0,0,1,236.99,0.0,0.0,100.99,5.825941108589908,1.6249038461538463,0.007067137809187279
66534,-0.7785079274512317,-0.8263265605441205,112.5,4.99,1.66,2020-12-10,2021-04-01,37.33,207,0,0,0,3,0,0,0,0.0,0.0,0.0,337.49,0.0,0.0,0.0,1,2,0,0,126.49,211.0,0.0,0.0,0,1,2,0,0.0,126.49,211.0,0.0,5.824494549818464,1.622548076923077,0.02654867256637168
66666,-0.8573809141033665,-0.8266717873358546,168.49,11.98,5.99,2021-03-20,2021-04-01,6.0,207,0,0,0,1,0,1,0,0.0,0.0,0.0,115.99,0.0,220.99,0.0,1,0,1,0,115.99,0.0,220.99,0.0,0,0,1,1,0.0,0.0,115.99,220.99,5.822986722134678,1.620096153846154,0.15384615384615385
67544,-0.620761954146962,-0.8292508345446917,66.63,16.97,3.39,2020-07-28,2021-04-01,49.4,207,2,2,0,1,0,0,0,178.99,113.19,0.0,40.99,0.0,0.0,0.0,1,2,0,2,40.99,178.99,0.0,113.19,0,3,2,0,0.0,154.18,178.99,0.0,5.811649845525208,1.6017788461538462,0.020161290322580645
67560,-0.620761954146962,-0.8293117569197038,66.62,9.98,2.0,2021-03-31,2021-04-01,0.2,207,0,0,4,1,0,0,0,0.0,0.0,242.59,90.49,0.0,0.0,0.0,1,0,0,4,90.49,0.0,0.0,242.59,0,0,4,1,0.0,0.0,242.59,90.49,5.811380485254219,1.6013461538461538,2.5
67566,-0.620761954146962,-0.829325295225262,66.61,19.96,3.99,2020-08-17,2021-04-01,45.4,207,1,3,0,1,0,0,0,49.09,94.98,0.0,188.99,0.0,0.0,0.0,1,1,1,2,188.99,33.99,49.09,60.99,0,0,5,0,0.0,0.0,333.06,0.0,5.811320617561802,1.60125,0.021929824561403508
67704,-0.7785079274512317,-0.8296569837114379,110.86,15.97,5.32,2020-09-19,2021-04-01,64.67,207,0,1,0,1,0,1,0,0.0,184.09,0.0,54.49,0.0,93.99,0.0,1,0,1,1,54.49,0.0,93.99,184.09,0,1,2,0,0.0,93.99,238.58,0.0,5.809852738383268,1.5988942307692307,0.015384615384615385
67988,-0.7785079274512317,-0.8306046651005119,110.39,19.97,6.66,2020-07-28,2021-04-01,82.33,207,0,1,0,1,0,0,1,0.0,185.99,0.0,53.19,0.0,0.0,91.99,1,1,0,1,53.19,91.99,0.0,185.99,0,0,1,2,0.0,0.0,91.99,239.18,5.8056468860573185,1.5921634615384617,0.012096774193548387
68004,-0.7785079274512317,-0.8306655874755239,110.36,10.98,3.66,2021-03-31,2021-04-01,0.33,207,0,0,1,2,0,0,0,0.0,0.0,211.09,119.99,0.0,0.0,0.0,2,0,0,1,119.99,0.0,0.0,211.09,0,0,0,3,0.0,0.0,0.0,331.08,5.805375903744784,1.5917307692307692,1.5
68049,-0.620761954146962,-0.8307265098505356,66.2,4.99,1.0,2020-06-03,2021-04-01,60.4,207,0,0,2,3,0,0,0,0.0,0.0,218.0,112.99,0.0,0.0,0.0,4,1,0,0,230.99,100.0,0.0,0.0,0,5,0,0,0.0,330.99,0.0,0.0,5.80510484798093,1.591298076923077,0.0165016501650165
68290,-0.8573809141033665,-0.8314034251284458,165.0,4.99,2.5,2020-11-13,2021-04-01,69.5,207,0,0,0,1,1,0,0,0.0,0.0,0.0,240.0,89.99,0.0,0.0,1,1,0,0,240.0,89.99,0.0,0.0,0,1,0,1,0.0,240.0,0.0,89.99,5.802088163440325,1.5864903846153846,0.014285714285714285
68590,-0.6996349407990968,-0.8322021851563797,82.2,20.96,5.24,2020-05-04,2021-04-01,83.0,207,1,0,1,1,1,0,0,63.49,0.0,144.99,55.49,64.84,0.0,0.0,2,0,1,1,118.98,0.0,144.99,64.84,0,2,0,2,0.0,120.33,0.0,208.48,5.798516731072727,1.5808173076923078,0.012012012012012012
69024,-0.620761954146962,-0.833576323170537,65.36,9.98,2.0,2021-02-25,2021-04-01,7.0,207,0,0,0,5,0,0,0,0.0,0.0,0.0,326.78,0.0,0.0,0.0,3,0,0,2,199.39,0.0,0.0,127.39,2,0,0,3,127.39,0.0,0.0,199.39,5.792342651635681,1.5710576923076922,0.1388888888888889
69190,-0.9362539007555013,-0.8341110862400859,325.99,5.99,5.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,325.99,0.0,0.0,0.0,1,0,0,0,325.99,0.0,0.0,0.0,0,0,1,0,0.0,0.0,325.99,0.0,5.789929589389889,1.5672596153846154,1.0
69277,-0.7785079274512317,-0.834192316073435,108.62,14.97,4.99,2020-10-30,2021-04-01,51.0,207,0,0,1,1,1,0,0,0.0,0.0,76.19,117.49,132.19,0.0,0.0,1,0,0,2,117.49,0.0,0.0,208.38,1,0,1,1,117.49,0.0,132.19,76.19,5.789562538335084,1.5666826923076924,0.01948051948051948
69503,-0.8573809141033665,-0.8347880015179959,162.5,4.99,2.5,2020-12-30,2021-04-01,46.0,207,0,0,1,1,0,0,0,0.0,0.0,4.99,320.0,0.0,0.0,0.0,1,0,0,1,320.0,0.0,0.0,4.99,0,0,2,0,0.0,0.0,324.99,0.0,5.786866706049599,1.5624519230769232,0.021505376344086023
70023,-0.6996349407990968,-0.8361553703793742,80.74,16.97,4.24,2020-06-06,2021-04-01,74.75,207,1,0,0,1,0,1,1,24.99,0.0,0.0,88.0,0.0,104.99,104.99,3,0,1,0,297.98,0.0,24.99,0.0,1,1,0,2,88.0,24.99,0.0,209.98,5.780650918912778,1.5527403846153847,0.013333333333333334
70195,-0.8573809141033665,-0.836818747351726,161.0,4.99,2.5,2020-12-25,2021-04-01,48.5,207,0,0,0,1,1,0,0,0.0,0.0,0.0,145.0,176.99,0.0,0.0,1,0,0,1,145.0,0.0,0.0,176.99,0,1,1,0,0.0,145.0,176.99,0.0,5.777621362991072,1.5480288461538463,0.02040816326530612
70443,-0.8573809141033665,-0.837495662629636,160.5,5.99,3.0,2021-03-09,2021-04-01,11.5,207,0,1,0,1,0,0,0,0.0,175.0,0.0,145.99,0.0,0.0,0.0,1,1,0,0,145.99,175.0,0.0,0.0,0,0,1,1,0.0,0.0,145.99,175.0,5.774520489161543,1.543221153846154,0.08333333333333333
70688,-0.9362539007555013,-0.838165808754767,320.0,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,1,0,0,0,320.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,320.0,5.771441123130016,1.5384615384615385,1.0
70701,-0.9362539007555013,-0.838165808754767,320.0,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,1,0,0,0,320.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,320.0,0.0,5.771441123130016,1.5384615384615385,1.0
70710,-0.8573809141033665,-0.838165808754767,160.0,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,2,0,0,0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,2,0,0,0,320.0,0.0,0.0,0.0,0,2,0,0,0.0,320.0,0.0,0.0,5.771441123130016,1.5384615384615385,2.0
70715,-0.9362539007555013,-0.838165808754767,320.0,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,1,0,0,0,320.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,320.0,5.771441123130016,1.5384615384615385,1.0
70982,-0.9362539007555013,-0.8387818016576651,319.09,4.99,4.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,319.09,0.0,0.0,0.0,1,0,0,0,319.09,0.0,0.0,0.0,0,0,1,0,0.0,0.0,319.09,0.0,5.768602206250405,1.5340865384615383,1.0
71293,-0.8573809141033665,-0.8395331776161452,158.99,11.98,5.99,2021-03-27,2021-04-01,2.5,207,0,0,0,1,0,1,0,0.0,0.0,0.0,149.99,0.0,167.99,0.0,1,0,0,1,149.99,0.0,0.0,167.99,0,1,1,0,0.0,167.99,149.99,0.0,5.765128404894608,1.52875,0.3333333333333333
71408,-0.620761954146962,-0.8399393267828913,63.48,9.98,2.0,2021-04-01,2021-04-01,0.0,207,0,0,0,5,0,0,0,0.0,0.0,0.0,317.38,0.0,0.0,0.0,5,0,0,0,317.38,0.0,0.0,0.0,0,0,0,5,0.0,0.0,0.0,317.38,5.76324563792699,1.5258653846153847,5.0
71562,-0.5418889674948272,-0.8404199366302073,52.78,14.97,2.5,2020-04-06,2021-04-01,60.0,207,1,0,0,4,0,0,1,29.99,0.0,0.0,146.69,0.0,0.0,139.99,5,0,1,0,176.68,0.0,139.99,0.0,1,4,1,0,139.99,146.69,29.99,0.0,5.761013108110473,1.5224519230769231,0.01662049861495845
72029,-0.8573809141033665,-0.8415639234498753,157.49,9.98,4.99,2019-12-10,2021-04-01,239.0,207,0,1,0,1,0,0,0,0.0,134.99,0.0,179.99,0.0,0.0,0.0,1,1,0,0,179.99,134.99,0.0,0.0,0,1,0,1,0.0,179.99,0.0,134.99,5.755678920444703,1.5143269230769232,0.0041753653444676405
